date,sku_name,category,quantity,final_price,is_promo,weekday
2023-08-19,Bolachas Maria,Mercearia,56,1.26,0,5
2023-11-27,Detergente Roupa,Limpeza,100,8.6,1,0
2023-06-27,Bolachas Maria,Mercearia,53,1.19,0,1
2023-09-11,Azeite Virgem,Mercearia,40,9.5,0,0
2023-06-27,Manteiga,Lacticínios,46,2.49,0,1
2023-01-05,Manteiga,Lacticínios,54,2.53,0,3
2023-03-03,Bolachas Maria,Mercearia,64,1.16,0,4
2023-06-07,Detergente Roupa,Limpeza,61,13.97,0,2
2023-11-03,Café Grão,Mercearia,60,9.05,1,4
2023-12-21,Leite Meio Gordo,Lacticínios,55,0.88,0,3
2023-01-24,Azeite Virgem,Mercearia,52,9.2,0,1
2023-10-29,Manteiga,Lacticínios,76,2.66,0,6
2023-05-15,Bolachas Maria,Mercearia,63,1.1,0,0
2023-01-02,Detergente Roupa,Limpeza,31,17.19,0,0
2023-10-18,Leite Meio Gordo,Lacticínios,37,0.8,1,2
2023-06-12,Bolachas Maria,Mercearia,46,1.12,0,0
2023-08-29,Leite Meio Gordo,Lacticínios,43,1.01,0,1
2023-01-31,Manteiga,Lacticínios,43,2.89,0,1
2023-07-30,Manteiga,Lacticínios,74,2.04,1,6
2023-05-11,Cerveja Pack 6,Bebidas,35,6.76,0,3
2023-05-15,Café Grão,Mercearia,27,15.93,0,0
2023-07-06,Azeite Virgem,Mercearia,49,7.16,1,3
2023-04-25,Detergente Roupa,Limpeza,63,11.03,1,1
2023-12-27,Azeite Virgem,Mercearia,49,8.68,0,2
2023-06-25,Cerveja Pack 6,Bebidas,112,4.47,1,6
2023-10-01,Cerveja Pack 6,Bebidas,14,8.55,0,6
2023-04-23,Cerveja Pack 6,Bebidas,29,7.38,0,6
2023-04-19,Manteiga,Lacticínios,38,2.37,0,2
2023-08-12,Arroz Agulha,Mercearia,67,1.0,0,5
2023-02-19,Leite Meio Gordo,Lacticínios,64,0.99,0,6
2023-10-19,Detergente Roupa,Limpeza,56,13.0,1,3
2023-05-12,Cerveja Pack 6,Bebidas,38,6.98,0,4
2023-05-10,Detergente Roupa,Limpeza,37,16.44,0,2
2023-02-26,Leite Meio Gordo,Lacticínios,46,0.87,0,6
2023-09-23,Manteiga,Lacticínios,55,2.94,0,5
2023-01-14,Manteiga,Lacticínios,69,2.54,0,5
2023-12-07,Cerveja Pack 6,Bebidas,37,6.81,0,3
2023-07-07,Leite Meio Gordo,Lacticínios,46,0.79,1,4
2023-01-28,Azeite Virgem,Mercearia,47,11.45,0,5
2023-12-01,Detergente Roupa,Limpeza,40,15.47,0,4
2023-07-22,Manteiga,Lacticínios,66,2.47,0,5
2023-02-27,Leite Meio Gordo,Lacticínios,70,0.81,0,0
2023-09-11,Manteiga,Lacticínios,42,2.25,0,0
2023-09-11,Leite Meio Gordo,Lacticínios,41,0.79,1,0
2023-11-05,Detergente Roupa,Limpeza,65,14.24,0,6
2023-08-03,Detergente Roupa,Limpeza,64,14.56,0,3
2023-04-23,Leite Meio Gordo,Lacticínios,60,0.94,0,6
2023-04-06,Azeite Virgem,Mercearia,54,8.02,0,3
2023-11-03,Cerveja Pack 6,Bebidas,67,4.37,1,4
2023-09-24,Bolachas Maria,Mercearia,59,1.08,0,6
2023-12-17,Bolachas Maria,Mercearia,52,1.23,0,6
2023-06-29,Cerveja Pack 6,Bebidas,44,5.49,0,3
2023-01-25,Café Grão,Mercearia,47,12.35,0,2
2023-12-31,Bolachas Maria,Mercearia,34,1.63,0,6
2023-10-23,Azeite Virgem,Mercearia,46,6.95,1,0
2023-08-12,Bolachas Maria,Mercearia,73,1.19,0,5
2023-10-28,Arroz Agulha,Mercearia,68,1.46,0,5
2023-04-23,Leite Meio Gordo,Lacticínios,56,0.95,0,6
2023-08-16,Detergente Roupa,Limpeza,57,14.04,0,2
2023-05-21,Leite Meio Gordo,Lacticínios,57,0.91,0,6
2023-12-18,Azeite Virgem,Mercearia,55,8.17,0,0
2023-07-22,Cerveja Pack 6,Bebidas,90,4.32,1,5
2023-10-18,Azeite Virgem,Mercearia,33,9.26,0,2
2023-10-14,Bolachas Maria,Mercearia,32,1.58,0,5
2023-03-01,Azeite Virgem,Mercearia,41,7.7,0,2
2023-02-17,Detergente Roupa,Limpeza,45,15.87,0,4
2023-10-14,Azeite Virgem,Mercearia,47,8.59,0,5
2023-10-15,Detergente Roupa,Limpeza,66,13.75,0,6
2023-06-19,Azeite Virgem,Mercearia,53,8.05,0,0
2023-10-14,Manteiga,Lacticínios,51,2.46,0,5
2023-08-16,Manteiga,Lacticínios,31,2.73,0,2
2023-10-02,Arroz Agulha,Mercearia,39,1.19,0,0
2023-08-20,Manteiga,Lacticínios,69,2.23,1,6
2023-09-08,Cerveja Pack 6,Bebidas,44,5.62,0,4
2023-07-20,Cerveja Pack 6,Bebidas,77,4.89,1,3
2023-08-02,Manteiga,Lacticínios,65,1.95,1,2
2023-04-20,Cerveja Pack 6,Bebidas,63,5.27,1,3
2023-11-13,Arroz Agulha,Mercearia,47,1.26,0,0
2023-01-02,Bolachas Maria,Mercearia,29,1.46,0,0
2023-08-10,Bolachas Maria,Mercearia,49,1.07,1,3
2023-08-15,Manteiga,Lacticínios,70,1.95,1,1
2023-12-15,Café Grão,Mercearia,63,9.47,1,4
2023-09-15,Detergente Roupa,Limpeza,60,14.72,0,4
2023-10-30,Leite Meio Gordo,Lacticínios,54,0.88,0,0
2023-08-16,Bolachas Maria,Mercearia,30,1.51,0,2
2023-04-14,Leite Meio Gordo,Lacticínios,47,0.69,1,4
2023-02-20,Café Grão,Mercearia,36,13.85,0,0
2023-01-15,Azeite Virgem,Mercearia,61,6.81,1,6
2023-12-25,Detergente Roupa,Limpeza,69,13.76,0,0
2023-02-04,Manteiga,Lacticínios,58,2.22,1,5
2023-06-07,Manteiga,Lacticínios,38,2.65,0,2
2023-11-01,Leite Meio Gordo,Lacticínios,66,0.93,0,2
2023-01-29,Café Grão,Mercearia,58,12.39,0,6
2023-02-17,Bolachas Maria,Mercearia,40,1.12,0,4
2023-09-24,Manteiga,Lacticínios,43,2.67,0,6
2023-10-03,Azeite Virgem,Mercearia,59,6.41,1,1
2023-09-05,Leite Meio Gordo,Lacticínios,42,0.63,1,1
2023-06-22,Leite Meio Gordo,Lacticínios,44,0.95,0,3
2023-04-11,Arroz Agulha,Mercearia,48,1.31,0,1
2023-08-17,Bolachas Maria,Mercearia,33,1.47,0,3
2023-03-30,Leite Meio Gordo,Lacticínios,44,0.9,0,3
2023-07-03,Arroz Agulha,Mercearia,51,0.92,1,0
2023-10-14,Café Grão,Mercearia,80,8.38,1,5
2023-02-24,Café Grão,Mercearia,50,12.64,0,4
2023-12-09,Manteiga,Lacticínios,57,2.64,0,5
2023-08-21,Manteiga,Lacticínios,45,2.32,0,0
2023-04-17,Manteiga,Lacticínios,38,2.83,0,0
2023-02-23,Café Grão,Mercearia,20,15.93,0,3
2023-06-26,Detergente Roupa,Limpeza,25,18.5,0,0
2023-04-03,Arroz Agulha,Mercearia,50,1.41,0,0
2023-10-26,Arroz Agulha,Mercearia,53,0.94,1,3
2023-02-02,Bolachas Maria,Mercearia,35,1.55,0,3
2023-09-01,Manteiga,Lacticínios,56,2.31,0,4
2023-01-13,Detergente Roupa,Limpeza,44,13.12,1,4
2023-02-21,Bolachas Maria,Mercearia,38,1.26,0,1
2023-02-22,Cerveja Pack 6,Bebidas,53,5.46,0,2
2023-03-22,Arroz Agulha,Mercearia,45,1.0,0,2
2023-12-25,Detergente Roupa,Limpeza,29,17.07,0,0
2023-07-03,Leite Meio Gordo,Lacticínios,48,0.87,0,0
2023-03-20,Azeite Virgem,Mercearia,49,7.93,0,0
2023-02-20,Bolachas Maria,Mercearia,41,1.46,0,0
2023-04-13,Arroz Agulha,Mercearia,39,1.1,0,3
2023-07-26,Detergente Roupa,Limpeza,43,15.31,0,2
2023-08-07,Arroz Agulha,Mercearia,43,0.95,1,0
2023-10-15,Café Grão,Mercearia,57,12.05,0,6
2023-01-14,Cerveja Pack 6,Bebidas,49,5.98,0,5
2023-08-10,Manteiga,Lacticínios,59,2.17,1,3
2023-02-26,Cerveja Pack 6,Bebidas,44,6.11,0,6
2023-01-27,Leite Meio Gordo,Lacticínios,43,1.05,0,4
2023-06-06,Leite Meio Gordo,Lacticínios,59,0.92,0,1
2023-06-24,Café Grão,Mercearia,32,16.41,0,5
2023-12-31,Bolachas Maria,Mercearia,59,1.03,1,6
2023-03-03,Bolachas Maria,Mercearia,56,1.05,1,4
2023-07-31,Manteiga,Lacticínios,38,2.52,0,0
2023-04-06,Leite Meio Gordo,Lacticínios,49,0.98,0,3
2023-11-03,Leite Meio Gordo,Lacticínios,63,1.03,0,4
2023-05-13,Leite Meio Gordo,Lacticínios,81,0.73,1,5
2023-05-02,Café Grão,Mercearia,63,9.88,1,1
2023-06-28,Bolachas Maria,Mercearia,42,1.45,0,2
2023-07-20,Manteiga,Lacticínios,43,2.55,0,3
2023-11-03,Cerveja Pack 6,Bebidas,46,5.38,1,4
2023-03-10,Manteiga,Lacticínios,57,2.85,0,4
2023-06-11,Azeite Virgem,Mercearia,50,7.92,0,6
2023-05-13,Manteiga,Lacticínios,50,2.58,0,5
2023-06-24,Arroz Agulha,Mercearia,53,1.42,0,5
2023-08-19,Bolachas Maria,Mercearia,42,1.41,0,5
2023-02-09,Leite Meio Gordo,Lacticínios,44,0.95,0,3
2023-09-24,Arroz Agulha,Mercearia,67,0.96,1,6
2023-06-21,Café Grão,Mercearia,39,12.49,0,2
2023-06-11,Leite Meio Gordo,Lacticínios,56,0.84,0,6
2023-08-10,Manteiga,Lacticínios,49,2.42,0,3
2023-08-11,Bolachas Maria,Mercearia,62,1.09,0,4
2023-01-03,Manteiga,Lacticínios,53,2.24,1,1
2023-08-17,Café Grão,Mercearia,69,10.84,0,3
2023-12-28,Bolachas Maria,Mercearia,34,1.64,0,3
2023-01-07,Bolachas Maria,Mercearia,49,1.27,0,5
2023-02-22,Azeite Virgem,Mercearia,66,7.85,0,2
2023-10-23,Bolachas Maria,Mercearia,36,1.5,0,0
2023-07-02,Café Grão,Mercearia,99,8.78,1,6
2023-10-12,Bolachas Maria,Mercearia,43,1.27,0,3
2023-05-14,Leite Meio Gordo,Lacticínios,61,0.78,1,6
2023-10-23,Café Grão,Mercearia,34,12.39,0,0
2023-04-15,Leite Meio Gordo,Lacticínios,65,0.87,0,5
2023-06-04,Café Grão,Mercearia,100,10.0,1,6
2023-07-09,Azeite Virgem,Mercearia,66,7.33,0,6
2023-04-25,Manteiga,Lacticínios,50,1.95,1,1
2023-12-12,Café Grão,Mercearia,30,14.88,0,1
2023-10-19,Bolachas Maria,Mercearia,30,1.56,0,3
2023-03-13,Manteiga,Lacticínios,44,2.31,0,0
2023-08-07,Cerveja Pack 6,Bebidas,42,6.35,0,0
2023-11-13,Café Grão,Mercearia,45,13.16,0,0
2023-11-02,Azeite Virgem,Mercearia,50,8.34,0,3
2023-05-22,Detergente Roupa,Limpeza,66,13.97,0,0
2023-03-22,Café Grão,Mercearia,60,11.13,0,2
2023-10-08,Arroz Agulha,Mercearia,70,1.2,0,6
2023-10-31,Cerveja Pack 6,Bebidas,25,7.25,0,1
2023-11-01,Arroz Agulha,Mercearia,44,1.09,0,2
2023-07-18,Azeite Virgem,Mercearia,33,12.08,0,1
2023-05-02,Manteiga,Lacticínios,52,2.36,0,1
2023-11-09,Cerveja Pack 6,Bebidas,50,5.78,0,3
2023-02-22,Detergente Roupa,Limpeza,27,16.23,0,2
2023-07-11,Bolachas Maria,Mercearia,42,1.43,0,1
2023-07-15,Arroz Agulha,Mercearia,52,0.94,1,5
2023-11-10,Leite Meio Gordo,Lacticínios,58,0.86,0,4
2023-04-24,Café Grão,Mercearia,52,11.7,0,0
2023-06-29,Detergente Roupa,Limpeza,33,16.63,0,3
2023-10-22,Azeite Virgem,Mercearia,65,7.33,0,6
2023-01-26,Detergente Roupa,Limpeza,59,13.92,0,3
2023-06-27,Bolachas Maria,Mercearia,38,1.08,0,1
2023-10-24,Azeite Virgem,Mercearia,35,10.0,0,1
2023-04-06,Bolachas Maria,Mercearia,65,1.12,0,3
2023-12-19,Bolachas Maria,Mercearia,39,1.13,0,1
2023-04-05,Leite Meio Gordo,Lacticínios,46,0.98,0,2
2023-04-03,Manteiga,Lacticínios,42,2.64,0,0
2023-10-03,Arroz Agulha,Mercearia,43,1.07,0,1
2023-07-01,Café Grão,Mercearia,86,10.5,1,5
2023-06-05,Manteiga,Lacticínios,56,2.22,1,0
2023-10-27,Azeite Virgem,Mercearia,63,6.11,1,4
2023-04-21,Arroz Agulha,Mercearia,53,0.71,1,4
2023-03-04,Leite Meio Gordo,Lacticínios,58,0.64,1,5
2023-10-13,Leite Meio Gordo,Lacticínios,48,1.04,0,4
2023-12-02,Detergente Roupa,Limpeza,92,11.5,1,5
2023-02-08,Detergente Roupa,Limpeza,69,14.2,0,2
2023-01-30,Manteiga,Lacticínios,46,2.22,1,0
2023-08-15,Manteiga,Lacticínios,35,2.99,0,1
2023-07-30,Azeite Virgem,Mercearia,53,9.13,0,6
2023-12-03,Leite Meio Gordo,Lacticínios,54,0.73,1,6
2023-11-07,Manteiga,Lacticínios,54,2.23,1,1
2023-10-08,Bolachas Maria,Mercearia,44,1.35,0,6
2023-08-15,Azeite Virgem,Mercearia,51,8.65,0,1
2023-06-30,Leite Meio Gordo,Lacticínios,46,0.79,1,4
2023-12-06,Leite Meio Gordo,Lacticínios,59,0.71,1,2
2023-11-26,Azeite Virgem,Mercearia,44,9.07,0,6
2023-08-22,Manteiga,Lacticínios,36,3.36,0,1
2023-07-19,Detergente Roupa,Limpeza,53,14.41,0,2
2023-06-10,Detergente Roupa,Limpeza,61,14.2,0,5
2023-02-15,Bolachas Maria,Mercearia,51,1.06,1,2
2023-02-16,Azeite Virgem,Mercearia,44,9.42,0,3
2023-03-12,Leite Meio Gordo,Lacticínios,68,1.04,0,6
2023-02-26,Leite Meio Gordo,Lacticínios,62,0.82,0,6
2023-11-24,Leite Meio Gordo,Lacticínios,48,0.85,0,4
2023-07-03,Manteiga,Lacticínios,66,2.37,0,0
2023-11-13,Café Grão,Mercearia,68,10.02,1,0
2023-10-27,Café Grão,Mercearia,63,10.27,1,4
2023-08-21,Café Grão,Mercearia,37,13.68,0,0
2023-07-12,Café Grão,Mercearia,72,10.21,1,2
2023-10-22,Manteiga,Lacticínios,52,2.96,0,6
2023-03-28,Manteiga,Lacticínios,51,2.5,0,1
2023-09-19,Cerveja Pack 6,Bebidas,77,5.29,1,1
2023-02-08,Leite Meio Gordo,Lacticínios,44,1.1,0,2
2023-05-27,Leite Meio Gordo,Lacticínios,63,0.96,0,5
2023-09-13,Leite Meio Gordo,Lacticínios,39,0.97,0,2
2023-10-20,Bolachas Maria,Mercearia,33,1.31,0,4
2023-12-30,Leite Meio Gordo,Lacticínios,53,1.03,0,5
2023-05-16,Café Grão,Mercearia,39,13.47,0,1
2023-04-04,Azeite Virgem,Mercearia,46,8.7,0,1
2023-11-15,Café Grão,Mercearia,58,12.32,0,2
2023-12-18,Cerveja Pack 6,Bebidas,74,5.4,1,0
2023-10-06,Bolachas Maria,Mercearia,44,1.15,0,4
2023-11-19,Azeite Virgem,Mercearia,51,7.39,0,6
2023-10-01,Bolachas Maria,Mercearia,55,1.29,0,6
2023-06-17,Leite Meio Gordo,Lacticínios,48,0.75,1,5
2023-02-18,Azeite Virgem,Mercearia,82,7.28,0,5
2023-10-03,Arroz Agulha,Mercearia,55,1.05,0,1
2023-06-23,Azeite Virgem,Mercearia,49,6.99,1,4
2023-07-27,Detergente Roupa,Limpeza,54,14.49,0,3
2023-06-17,Cerveja Pack 6,Bebidas,48,5.9,0,5
2023-08-04,Detergente Roupa,Limpeza,18,18.27,0,4
2023-09-15,Bolachas Maria,Mercearia,39,1.38,0,4
2023-01-22,Cerveja Pack 6,Bebidas,80,4.75,1,6
2023-08-07,Leite Meio Gordo,Lacticínios,44,1.07,0,0
2023-11-01,Leite Meio Gordo,Lacticínios,31,0.93,0,2
2023-01-17,Leite Meio Gordo,Lacticínios,52,0.72,1,1
2023-03-29,Detergente Roupa,Limpeza,42,14.88,0,2
2023-04-21,Cerveja Pack 6,Bebidas,22,7.83,0,4
2023-08-02,Azeite Virgem,Mercearia,60,8.03,0,2
2023-07-24,Arroz Agulha,Mercearia,55,0.87,1,0
2023-11-15,Bolachas Maria,Mercearia,64,0.91,1,2
2023-01-28,Detergente Roupa,Limpeza,39,18.15,0,5
2023-03-05,Cerveja Pack 6,Bebidas,60,5.41,0,6
2023-03-18,Leite Meio Gordo,Lacticínios,70,0.9,0,5
2023-03-05,Azeite Virgem,Mercearia,39,10.12,0,6
2023-07-10,Arroz Agulha,Mercearia,58,0.99,0,0
2023-05-30,Azeite Virgem,Mercearia,39,7.44,0,1
2023-08-25,Azeite Virgem,Mercearia,48,9.39,0,4
2023-01-28,Cerveja Pack 6,Bebidas,87,4.68,1,5
2023-12-02,Arroz Agulha,Mercearia,57,0.93,1,5
2023-12-03,Bolachas Maria,Mercearia,80,0.85,1,6
2023-12-27,Cerveja Pack 6,Bebidas,48,6.23,0,2
2023-08-11,Detergente Roupa,Limpeza,59,14.56,0,4
2023-12-25,Café Grão,Mercearia,61,10.54,1,0
2023-02-11,Bolachas Maria,Mercearia,78,0.99,1,5
2023-03-29,Bolachas Maria,Mercearia,53,1.31,0,2
2023-03-26,Azeite Virgem,Mercearia,48,8.26,0,6
2023-04-10,Cerveja Pack 6,Bebidas,84,4.98,1,0
2023-02-16,Azeite Virgem,Mercearia,51,6.69,1,3
2023-08-21,Bolachas Maria,Mercearia,43,1.38,0,0
2023-03-31,Bolachas Maria,Mercearia,47,1.2,0,4
2023-10-14,Café Grão,Mercearia,75,10.48,1,5
2023-05-22,Cerveja Pack 6,Bebidas,91,4.0,1,0
2023-06-24,Leite Meio Gordo,Lacticínios,62,0.94,0,5
2023-05-04,Arroz Agulha,Mercearia,43,1.1,0,3
2023-09-30,Azeite Virgem,Mercearia,61,7.87,0,5
2023-05-17,Detergente Roupa,Limpeza,64,11.64,1,2
2023-01-11,Cerveja Pack 6,Bebidas,58,5.58,0,2
2023-04-23,Detergente Roupa,Limpeza,51,15.78,0,6
2023-01-04,Arroz Agulha,Mercearia,57,0.87,1,2
2023-01-24,Cerveja Pack 6,Bebidas,58,5.86,0,1
2023-02-27,Manteiga,Lacticínios,42,2.34,0,0
2023-10-24,Leite Meio Gordo,Lacticínios,56,0.98,0,1
2023-05-11,Bolachas Maria,Mercearia,63,1.0,1,3
2023-06-01,Cerveja Pack 6,Bebidas,47,6.18,0,3
2023-04-06,Azeite Virgem,Mercearia,57,7.81,0,3
2023-02-06,Arroz Agulha,Mercearia,48,1.32,0,0
2023-02-14,Leite Meio Gordo,Lacticínios,47,0.96,0,1
2023-04-19,Café Grão,Mercearia,65,10.29,1,2
2023-09-02,Azeite Virgem,Mercearia,48,5.62,1,5
2023-09-26,Bolachas Maria,Mercearia,70,0.84,1,1
2023-02-25,Bolachas Maria,Mercearia,57,1.1,0,5
2023-03-04,Cerveja Pack 6,Bebidas,68,5.83,0,5
2023-12-16,Cerveja Pack 6,Bebidas,42,6.66,0,5
2023-07-08,Azeite Virgem,Mercearia,53,8.99,0,5
2023-07-09,Cerveja Pack 6,Bebidas,66,5.73,0,6
2023-05-13,Manteiga,Lacticínios,87,2.43,0,5
2023-05-23,Bolachas Maria,Mercearia,54,1.28,0,1
2023-01-08,Café Grão,Mercearia,20,16.62,0,6
2023-11-22,Detergente Roupa,Limpeza,80,11.23,1,2
2023-01-18,Azeite Virgem,Mercearia,61,7.53,0,2
2023-08-24,Detergente Roupa,Limpeza,67,14.19,0,3
2023-03-01,Café Grão,Mercearia,52,11.74,0,2
2023-10-04,Café Grão,Mercearia,52,12.35,0,2
2023-02-27,Leite Meio Gordo,Lacticínios,49,0.91,0,0
2023-08-23,Detergente Roupa,Limpeza,48,15.03,0,2
2023-10-13,Cerveja Pack 6,Bebidas,41,6.96,0,4
2023-05-19,Manteiga,Lacticínios,57,2.15,1,4
2023-10-04,Manteiga,Lacticínios,62,1.67,1,2
2023-12-20,Cerveja Pack 6,Bebidas,62,5.85,0,2
2023-03-23,Manteiga,Lacticínios,49,2.24,1,3
2023-09-08,Detergente Roupa,Limpeza,56,13.66,0,4
2023-01-03,Bolachas Maria,Mercearia,39,1.38,0,1
2023-04-27,Bolachas Maria,Mercearia,52,0.99,1,3
2023-03-31,Leite Meio Gordo,Lacticínios,57,0.83,0,4
2023-02-22,Detergente Roupa,Limpeza,24,18.45,0,2
2023-07-04,Arroz Agulha,Mercearia,46,1.09,0,1
2023-10-14,Detergente Roupa,Limpeza,70,11.84,1,5
2023-03-13,Cerveja Pack 6,Bebidas,27,7.39,0,0
2023-12-29,Cerveja Pack 6,Bebidas,31,6.17,0,4
2023-10-07,Leite Meio Gordo,Lacticínios,54,1.06,0,5
2023-01-24,Cerveja Pack 6,Bebidas,52,4.99,1,1
2023-11-18,Bolachas Maria,Mercearia,55,1.47,0,5
2023-04-06,Cerveja Pack 6,Bebidas,46,6.46,0,3
2023-07-22,Azeite Virgem,Mercearia,57,9.27,0,5
2023-09-12,Leite Meio Gordo,Lacticínios,45,0.88,0,1
2023-07-09,Cerveja Pack 6,Bebidas,70,5.44,0,6
2023-10-18,Leite Meio Gordo,Lacticínios,54,0.81,0,2
2023-11-28,Leite Meio Gordo,Lacticínios,60,0.76,1,1
2023-03-04,Bolachas Maria,Mercearia,47,1.43,0,5
2023-02-07,Detergente Roupa,Limpeza,54,14.58,0,1
2023-12-04,Manteiga,Lacticínios,53,2.73,0,0
2023-05-28,Café Grão,Mercearia,36,13.92,0,6
2023-07-25,Azeite Virgem,Mercearia,42,8.0,0,1
2023-01-09,Leite Meio Gordo,Lacticínios,54,0.85,0,0
2023-12-28,Cerveja Pack 6,Bebidas,69,5.11,1,3
2023-08-15,Leite Meio Gordo,Lacticínios,55,0.93,0,1
2023-12-25,Cerveja Pack 6,Bebidas,56,5.72,0,0
2023-01-03,Café Grão,Mercearia,49,11.88,0,1
2023-05-17,Leite Meio Gordo,Lacticínios,51,0.75,1,2
2023-10-20,Manteiga,Lacticínios,42,2.5,0,4
2023-10-15,Manteiga,Lacticínios,54,2.67,0,6
2023-04-28,Azeite Virgem,Mercearia,51,8.82,0,4
2024-01-01,Café Grão,Mercearia,51,12.3,0,0
2023-01-20,Azeite Virgem,Mercearia,45,7.85,0,4
2023-07-04,Café Grão,Mercearia,51,14.3,0,1
2023-11-26,Manteiga,Lacticínios,74,2.14,1,6
2023-09-29,Manteiga,Lacticínios,49,2.39,0,4
2023-12-13,Arroz Agulha,Mercearia,52,0.97,1,2
2023-07-21,Café Grão,Mercearia,26,16.22,0,4
2023-12-09,Bolachas Maria,Mercearia,54,1.33,0,5
2023-03-11,Azeite Virgem,Mercearia,66,8.2,0,5
2023-06-03,Leite Meio Gordo,Lacticínios,64,0.91,0,5
2023-04-08,Arroz Agulha,Mercearia,57,1.27,0,5
2023-09-13,Arroz Agulha,Mercearia,48,1.04,0,2
2023-04-18,Leite Meio Gordo,Lacticínios,60,0.96,0,1
2023-08-07,Leite Meio Gordo,Lacticínios,49,0.84,0,0
2023-06-26,Arroz Agulha,Mercearia,50,1.32,0,0
2023-02-05,Azeite Virgem,Mercearia,72,6.05,1,6
2023-08-29,Detergente Roupa,Limpeza,36,16.16,0,1
2023-06-12,Manteiga,Lacticínios,44,2.7,0,0
2023-11-06,Café Grão,Mercearia,31,13.38,0,0
2023-11-26,Arroz Agulha,Mercearia,69,1.19,0,6
2023-05-10,Manteiga,Lacticínios,57,2.64,0,2
2023-01-11,Café Grão,Mercearia,42,14.43,0,2
2023-12-14,Bolachas Maria,Mercearia,31,1.54,0,3
2023-03-10,Café Grão,Mercearia,49,13.0,0,4
2023-10-26,Detergente Roupa,Limpeza,33,17.11,0,3
2023-01-27,Manteiga,Lacticínios,58,2.71,0,4
2023-12-30,Detergente Roupa,Limpeza,103,11.49,1,5
2023-06-17,Café Grão,Mercearia,52,11.89,0,5
2023-04-24,Detergente Roupa,Limpeza,63,13.59,0,0
2023-09-23,Bolachas Maria,Mercearia,50,1.27,0,5
2023-09-29,Cerveja Pack 6,Bebidas,38,6.5,0,4
2023-09-20,Detergente Roupa,Limpeza,46,15.74,0,2
2023-02-15,Detergente Roupa,Limpeza,44,14.93,0,2
2023-01-05,Leite Meio Gordo,Lacticínios,52,0.85,0,3
2023-08-31,Arroz Agulha,Mercearia,56,1.18,0,3
2023-02-07,Café Grão,Mercearia,64,12.48,0,1
2023-03-03,Azeite Virgem,Mercearia,41,9.07,0,4
2023-04-13,Cerveja Pack 6,Bebidas,54,5.73,0,3
2023-04-27,Café Grão,Mercearia,38,12.08,0,3
2023-01-06,Cerveja Pack 6,Bebidas,77,3.93,1,4
2023-05-10,Detergente Roupa,Limpeza,34,15.11,0,2
2023-01-03,Cerveja Pack 6,Bebidas,58,5.29,1,1
2023-11-05,Cerveja Pack 6,Bebidas,39,6.72,0,6
2023-01-11,Arroz Agulha,Mercearia,61,0.97,1,2
2023-07-22,Cerveja Pack 6,Bebidas,86,4.44,1,5
2023-11-01,Cerveja Pack 6,Bebidas,90,4.62,1,2
2023-08-11,Cerveja Pack 6,Bebidas,25,7.51,0,4
2023-01-15,Leite Meio Gordo,Lacticínios,61,0.92,0,6
2023-02-24,Café Grão,Mercearia,46,12.36,0,4
2023-01-20,Manteiga,Lacticínios,46,2.6,0,4
2023-03-11,Cerveja Pack 6,Bebidas,72,4.94,1,5
2023-05-31,Detergente Roupa,Limpeza,45,14.67,0,2
2023-12-31,Bolachas Maria,Mercearia,58,1.39,0,6
2023-06-29,Leite Meio Gordo,Lacticínios,42,0.85,0,3
2023-10-05,Detergente Roupa,Limpeza,57,13.18,1,3
2023-03-03,Leite Meio Gordo,Lacticínios,50,0.97,0,4
2023-03-27,Azeite Virgem,Mercearia,53,7.31,0,0
2023-11-12,Cerveja Pack 6,Bebidas,87,4.85,1,6
2023-02-09,Bolachas Maria,Mercearia,54,1.18,0,3
2023-03-28,Manteiga,Lacticínios,54,2.46,0,1
2023-07-19,Café Grão,Mercearia,46,12.17,0,2
2023-05-13,Cerveja Pack 6,Bebidas,58,6.06,0,5
2023-05-22,Cerveja Pack 6,Bebidas,29,7.01,0,0
2023-05-19,Azeite Virgem,Mercearia,47,8.82,0,4
2023-03-12,Leite Meio Gordo,Lacticínios,65,1.01,0,6
2023-06-18,Leite Meio Gordo,Lacticínios,50,1.13,0,6
2023-07-10,Bolachas Maria,Mercearia,44,1.3,0,0
2023-12-26,Manteiga,Lacticínios,43,2.78,0,1
2023-01-10,Café Grão,Mercearia,56,8.71,1,1
2023-04-30,Arroz Agulha,Mercearia,56,1.12,0,6
2023-08-03,Cerveja Pack 6,Bebidas,48,6.67,0,3
2023-06-04,Café Grão,Mercearia,59,12.78,0,6
2023-02-03,Cerveja Pack 6,Bebidas,41,5.69,0,4
2023-07-16,Cerveja Pack 6,Bebidas,55,6.35,0,6
2023-08-07,Leite Meio Gordo,Lacticínios,53,1.03,0,0
2023-08-16,Arroz Agulha,Mercearia,46,1.24,0,2
2023-03-09,Café Grão,Mercearia,32,14.27,0,3
2023-04-11,Azeite Virgem,Mercearia,52,7.75,0,1
2023-07-09,Azeite Virgem,Mercearia,62,6.62,1,6
2023-12-07,Detergente Roupa,Limpeza,29,16.48,0,3
2023-01-02,Manteiga,Lacticínios,52,2.39,0,0
2023-06-24,Bolachas Maria,Mercearia,65,1.19,0,5
2023-05-26,Leite Meio Gordo,Lacticínios,48,0.91,0,4
2023-09-05,Detergente Roupa,Limpeza,22,18.96,0,1
